ID,活动,商品,订单号,用户ID,数量,单价,秒杀状态,订单状态,创建时间
1196,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046556594,849,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1195,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046555428,860,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1194,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046556481,848,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1193,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046552928,855,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1192,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046557744,858,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1191,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559065,856,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1190,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559189,857,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1189,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559487,846,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1188,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046551808,779,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1187,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046551044,761,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1186,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046551742,832,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1185,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046552043,834,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1184,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046552184,852,1,9.90,已超时,已取消,"2026-04-21 10:46:56"
1183,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046551259,831,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1182,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559568,786,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1181,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046555466,764,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1180,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046557067,827,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1179,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046553866,774,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1178,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046556745,833,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1177,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046555271,780,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1176,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046554662,835,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1175,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046552907,828,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1174,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559185,838,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1173,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046554157,826,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1172,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046554985,829,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1171,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046559847,821,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1170,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046557450,839,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1169,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046555872,843,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1168,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046543330,819,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1167,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046542177,824,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1166,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046543936,777,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1165,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046543724,798,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1164,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046544196,776,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1163,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548660,790,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1162,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046549532,788,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1161,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046547788,784,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1160,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046542333,797,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1159,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046547931,795,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1158,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046549810,796,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1157,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046546600,789,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1156,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046541564,801,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1155,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046544287,791,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1154,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046546978,783,1,9.90,已超时,已取消,"2026-04-21 10:46:55"
1153,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046541159,806,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1152,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046541480,799,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1151,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046545913,805,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1150,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548531,794,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1149,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548431,804,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1148,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046542321,814,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1147,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046549886,808,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1146,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046546820,813,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1145,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046542088,802,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1144,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548184,811,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1143,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046547916,809,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1142,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046545197,815,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1141,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548083,812,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1140,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548931,820,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1139,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046543910,816,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1138,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046543283,810,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1137,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046546849,817,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1136,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046547409,768,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1135,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046546713,822,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1134,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046549141,807,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1133,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046548617,823,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1132,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046537588,771,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1131,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046535872,767,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1130,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046532982,769,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1129,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046534094,773,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1128,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046538434,765,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1127,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046536262,766,1,9.90,已超时,已取消,"2026-04-21 10:46:54"
1126,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046423769,720,1,9.90,已超时,已取消,"2026-04-21 10:46:43"
1125,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046429822,718,1,9.90,已超时,已取消,"2026-04-21 10:46:43"
1124,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046422323,717,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1123,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046426278,719,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1122,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046422556,714,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1121,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046424017,710,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1120,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046429150,716,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1119,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046421179,715,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1118,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046427195,711,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1117,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046425354,708,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1116,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046424000,703,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1115,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046429685,705,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1114,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046426781,704,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1113,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046425954,709,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1112,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046429376,706,1,9.90,已支付,已支付,"2026-04-21 10:46:42"
1111,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046423647,707,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1110,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046421931,699,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1109,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046426283,700,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1108,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046426768,701,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1107,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046427855,696,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1106,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046425081,697,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1105,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046415691,695,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1104,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046419383,694,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1103,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046419503,685,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1102,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046412513,691,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1101,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046417931,692,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1100,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046416646,686,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1099,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046411067,684,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1098,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046416081,688,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1097,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046414038,687,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1096,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046413184,683,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1095,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046414662,682,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1094,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046418582,681,1,9.90,已超时,已取消,"2026-04-21 10:46:42"
1093,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046415222,678,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1092,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046418101,680,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1091,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046412189,679,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1090,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046416866,674,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1089,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046412693,675,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1088,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046416949,677,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1087,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046414736,676,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1086,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046415555,672,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1085,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046412329,671,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1084,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046412627,669,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1083,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046411205,665,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1082,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402125,668,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1081,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046408209,666,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1080,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046407801,667,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1079,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409409,662,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1078,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402527,660,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1077,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409860,657,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1076,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046407429,664,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1075,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046406554,663,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1074,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046406994,661,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1073,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046408135,656,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1072,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046407658,654,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1071,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046404021,653,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1070,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402682,658,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1069,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046406676,652,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1068,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409041,655,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1067,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046406504,650,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1066,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409739,648,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1065,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046407580,644,1,9.90,已超时,已取消,"2026-04-21 10:46:41"
1064,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046401483,651,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1063,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402787,646,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1062,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409161,647,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1061,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402952,645,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1060,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402329,636,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1059,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409120,642,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1058,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046406998,635,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1057,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046403723,637,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1056,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046405677,638,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1055,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046403695,639,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1054,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046405272,630,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1053,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046405801,633,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1052,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046405596,634,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1051,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046408077,631,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1050,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046403522,626,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1049,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046402953,629,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1048,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046409154,625,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1047,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046401993,628,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1046,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046392762,627,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1045,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046396895,620,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1044,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046392070,624,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1043,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046396833,622,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1042,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046397960,619,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1041,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046394581,621,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1040,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046395995,618,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1039,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046396359,616,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1038,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046397483,617,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1037,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046399575,615,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1036,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046395420,611,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1035,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046398514,614,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1034,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046394079,608,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1033,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046393296,612,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1032,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046396794,613,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1031,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046394991,610,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1030,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046395521,609,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1029,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046394921,607,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1028,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046393516,605,1,9.90,已超时,已取消,"2026-04-21 10:46:40"
1027,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046392578,606,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1026,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046394714,604,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1025,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046398308,603,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1024,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046393793,602,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1023,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046397342,601,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1022,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046388352,596,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1021,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046385551,598,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1020,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046385040,583,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1019,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046385147,600,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1018,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046387309,597,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1017,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046387774,594,1,9.90,已超时,已取消,"2026-04-21 10:46:39"
1016,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046388372,590,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1015,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046381686,595,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1014,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046386979,593,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1013,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046383884,588,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1012,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046383997,591,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1011,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046387027,585,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1010,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046382190,578,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1009,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046385836,584,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1008,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046381961,586,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1007,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046389456,582,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1006,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046389052,581,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1005,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046382536,571,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1004,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046387637,573,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1003,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046388907,567,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1002,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046385451,577,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1001,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046382926,576,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
1000,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046388189,565,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
999,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046382811,563,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
998,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046374160,564,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
997,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046375466,568,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
996,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046377841,572,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
995,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046371271,557,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
994,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046379755,569,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
993,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046375070,574,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
992,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046371792,560,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
991,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046375192,575,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
990,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046374933,545,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
989,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046374812,559,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
988,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046375800,558,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
987,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046372954,542,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
986,压测专用活动-20260421,压测专用商品-20260421,ORD202604211046376280,540,1,9.90,已超时,已取消,"2026-04-21 10:46:38"
